bank_id,destination,section,exact_i_can,question_family_id,variation,task_architecture,representation,response_type,mastery_goal,summative_version,secure
U2-S25-PRACTICESET3-16,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F3-1-Q3E,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET3-17,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F3-2-Q3E,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET3-18,Practice Set 3,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F3-3-Q3E,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-PRACTICESET3-19,Practice Set 3,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F3-R1-Q3E,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET3-20,Practice Set 3,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F3-R2-Q3E,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET3-21,Practice Set 3,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F3-R3,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-PRACTICESET3-22,Practice Set 3,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F3-M1-Q3E,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-PRACTICESET3-23,Practice Set 3,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F3-M2-Q3E,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-PRACTICESET3-24,Practice Set 3,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F3-M3-Q3E,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-EXTRAPRACTICE-01,Extra Practice,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F4-1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-EXTRAPRACTICE-02,Extra Practice,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F4-2,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-EXTRAPRACTICE-03,Extra Practice,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,F4-3,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-EXTRAPRACTICE-04,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F4-1-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-EXTRAPRACTICE-05,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F4-2-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-EXTRAPRACTICE-06,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,F4-3-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-EXTRAPRACTICE-07,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F4-1-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-EXTRAPRACTICE-08,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F4-2-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-EXTRAPRACTICE-09,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,interpret_model,F4-3-Q3E,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-EXTRAPRACTICE-10,Extra Practice,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F4-1-Q3E,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-EXTRAPRACTICE-11,Extra Practice,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F4-2-Q3E,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-EXTRAPRACTICE-12,Extra Practice,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,F4-3-Q3E,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-EXTRAPRACTICE-13,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,interpolation_extrapolation,F4-1-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-EXTRAPRACTICE-14,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,interpolation_extrapolation,F4-2-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-EXTRAPRACTICE-15,Extra Practice,2.5,I can predict values using a linear model and interpret the result.,interpolation_extrapolation,F4-3-Q3E,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-EXTRAPRACTICE-16,Extra Practice,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F4-1-Q3E,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-EXTRAPRACTICE-17,Extra Practice,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F4-2-Q3E,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-EXTRAPRACTICE-18,Extra Practice,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,F4-3-Q3E,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-EXTRAPRACTICE-19,Extra Practice,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F4-R1-Q3E,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-EXTRAPRACTICE-20,Extra Practice,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F4-R2-Q3E,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-EXTRAPRACTICE-21,Extra Practice,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,F4-R3-Q3E,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-EXTRAPRACTICE-22,Extra Practice,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F4-M1-Q3E,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-EXTRAPRACTICE-23,Extra Practice,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F4-M2-Q3E,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-EXTRAPRACTICE-24,Extra Practice,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,F4-M3-Q3E,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-CYU-01,CYU,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,CYU-1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-CYU-02,CYU,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,CYU-2,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-CYU-03,CYU,2.5,I can predict values using a linear model and interpret the result.,interpret_model,CYU-3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-CYU-04,CYU,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,fit_reasonableness,CYU-4,VERIFY-REASONABLENESS-01,Context / Data,constructed response,,,False
U2-S25-CYU-05,CYU,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,CYU-5,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-CYU-06,CYU,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,CYU-6,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-WARMUP1-01,Warm-Up 1,2.5,"I can build equivalent expressions by using structure, grouping, and properties of operations.",diamond_expression_structure,WU1-Diamond,FACTORPAIR-SUM-PRODUCT-PUZZLE-01,Diagram + Equation,constructed response,,,False
U2-S25-WARMUP1-02,Warm-Up 1,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,WU1-R1,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-WARMUP1-03,Warm-Up 1,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,WU1-R2,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-WARMUP1-04,Warm-Up 1,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,WU1-R3,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-WARMUP2-01,Warm-Up 2,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,WU2-I1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-WARMUP2-02,Warm-Up 2,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,WU2-I2,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-WARMUP2-03,Warm-Up 2,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,WU2-R,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-WARMUP2-04,Warm-Up 2,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,WU2-M,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-WARMUP3-01,Warm-Up 3,2.5,I can predict values using a linear model and interpret the result.,interpret_model,WU3-I,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed response,,,False
U2-S25-WARMUP3-02,Warm-Up 3,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_retrieval,WU3-R,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-WARMUP3-03,Warm-Up 3,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,WU3-M1,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-WARMUP3-04,Warm-Up 3,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_retrieval,WU3-M2,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-EXITTICKETA-01,Exit Ticket A,2.5,I can design linear models that represent patterns in real-world data.,fit_from_data,ETA-1,MODEL-SELECT-BEST-FIT-01,Scatter Plot,constructed response,,,False
U2-S25-EXITTICKETA-02,Exit Ticket A,2.5,I can predict values using a linear model and interpret the result.,use_model_prediction,ETA-2,PREDICT-EXTRAPOLATE-MODEL-01,Equation / Context,constructed response,,,False
U2-S25-EXITTICKETA-03,Exit Ticket A,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,interpolation_extrapolation,ETA-3,PREDICT-EXTRAPOLATE-MODEL-01,Context / Data Range,constructed response,,,False
U2-S25-EXITTICKETA-04,Exit Ticket A,2.5,I can assess whether a linear model fits a data situation well enough for the question being asked.,observed_vs_predicted,ETA-4,DATA-BESTFIT-PREDICT-01,Table,constructed response,,,False
U2-S25-EXITTICKETB-01,Exit Ticket B,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_evidence,ETB-1,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-EXITTICKETB-02,Exit Ticket B,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_evidence,ETB-2,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-EXITTICKETB-03,Exit Ticket B,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_evidence,ETB-3,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-EXITTICKETB-04,Exit Ticket B,2.5,I can construct an equation that models a situation using meaningful quantities and operations.,review_evidence,ETB-4,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context -> Equation,constructed response,,,False
U2-S25-EXITTICKETC-01,Exit Ticket C,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_evidence,ETC-1,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-EXITTICKETC-02,Exit Ticket C,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_evidence,ETC-2,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-EXITTICKETC-03,Exit Ticket C,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_evidence,ETC-3,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-S25-EXITTICKETC-04,Exit Ticket C,2.5,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mastery_evidence,ETC-4,PROC-DIRECT-EXECUTE-01,Equation / Ordered Pair,constructed response,U2-MG02,,False
U2-SSUM-SECURESUMMATIV-01,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_read,V1-1,GRAPH-INFER-BEHAVIOR-01,Graph,constructed response,U2-MG01,V1,True
U2-SSUM-SECURESUMMATIV-02,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_rate,V1-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed response,U2-MG03,V1,True
U2-SSUM-SECURESUMMATIV-03,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_rule,V1-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table -> Rule,constructed response,U2-MG02,V1,True
U2-SSUM-SECURESUMMATIV-04,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_compare,V1-4,MODEL-COMPARE-TWO-LINEAR-01,Equation + Table,constructed response,U2-MG04,V1,True
U2-SSUM-SECURESUMMATIV-05,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_create,V1-5,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation -> Graph,constructed response,U2-MG01,V1,True
U2-SSUM-SECURESUMMATIV-06,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_model,V1-6,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed response,U2-MG03,V1,True
U2-SSUM-SECURESUMMATIV-07,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_pattern,V1-7,REPTRANS-MULTIPLE-SIMULTANEOUS-01,Context -> Table + Rule,constructed response,U2-MG02,V1,True
U2-SSUM-SECURESUMMATIV-08,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_critique,V1-8,ERROR-CRITIQUE-CLAIM-01,Graph / Scale,constructed response,U2-MG04,V1,True
U2-SSUM-SECURESUMMATIV-09,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_model,V2-1,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed response,U2-MG03,V2,True
U2-SSUM-SECURESUMMATIV-10,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_create,V2-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation -> Graph,constructed response,U2-MG01,V2,True
U2-SSUM-SECURESUMMATIV-11,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_compare,V2-3,MODEL-COMPARE-TWO-LINEAR-01,Equation + Table,constructed response,U2-MG04,V2,True
U2-SSUM-SECURESUMMATIV-12,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_rule,V2-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Table -> Rule,constructed response,U2-MG02,V2,True
U2-SSUM-SECURESUMMATIV-13,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_rate,V2-5,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed response,U2-MG03,V2,True
U2-SSUM-SECURESUMMATIV-14,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_critique,V2-6,ERROR-CRITIQUE-CLAIM-01,Graph / Scale,constructed response,U2-MG04,V2,True
U2-SSUM-SECURESUMMATIV-15,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_read,V2-7,GRAPH-INFER-BEHAVIOR-01,Graph,constructed response,U2-MG01,V2,True
U2-SSUM-SECURESUMMATIV-16,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_pattern,V2-8,REPTRANS-MULTIPLE-SIMULTANEOUS-01,Context -> Table + Rule,constructed response,U2-MG02,V2,True
U2-SSUM-SECURESUMMATIV-17,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_pattern,V3-1,REPTRANS-MULTIPLE-SIMULTANEOUS-01,Context -> Table + Rule,constructed response,U2-MG02,V3,True
U2-SSUM-SECURESUMMATIV-18,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_compare,V3-2,MODEL-COMPARE-TWO-LINEAR-01,Equation + Table,constructed response,U2-MG04,V3,True
U2-SSUM-SECURESUMMATIV-19,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_read,V3-3,GRAPH-INFER-BEHAVIOR-01,Graph,constructed response,U2-MG01,V3,True
U2-SSUM-SECURESUMMATIV-20,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_model,V3-4,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed response,U2-MG03,V3,True
U2-SSUM-SECURESUMMATIV-21,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_rule,V3-5,REPTRANS-GRAPH-TABLE-EQUATION-01,Table -> Rule,constructed response,U2-MG02,V3,True
U2-SSUM-SECURESUMMATIV-22,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_create,V3-6,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation -> Graph,constructed response,U2-MG01,V3,True
U2-SSUM-SECURESUMMATIV-23,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_critique,V3-7,ERROR-CRITIQUE-CLAIM-01,Graph / Scale,constructed response,U2-MG04,V3,True
U2-SSUM-SECURESUMMATIV-24,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_rate,V3-8,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed response,U2-MG03,V3,True
U2-SSUM-SECURESUMMATIV-25,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_critique,V4-1,ERROR-CRITIQUE-CLAIM-01,Graph / Scale,constructed response,U2-MG04,V4,True
U2-SSUM-SECURESUMMATIV-26,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_rule,V4-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table -> Rule,constructed response,U2-MG02,V4,True
U2-SSUM-SECURESUMMATIV-27,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_rate,V4-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed response,U2-MG03,V4,True
U2-SSUM-SECURESUMMATIV-28,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_create,V4-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation -> Graph,constructed response,U2-MG01,V4,True
U2-SSUM-SECURESUMMATIV-29,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_compare,V4-5,MODEL-COMPARE-TWO-LINEAR-01,Equation + Table,constructed response,U2-MG04,V4,True
U2-SSUM-SECURESUMMATIV-30,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_pattern,V4-6,REPTRANS-MULTIPLE-SIMULTANEOUS-01,Context -> Table + Rule,constructed response,U2-MG02,V4,True
U2-SSUM-SECURESUMMATIV-31,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_model,V4-7,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed response,U2-MG03,V4,True
U2-SSUM-SECURESUMMATIV-32,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_read,V4-8,GRAPH-INFER-BEHAVIOR-01,Graph,constructed response,U2-MG01,V4,True
U2-SSUM-SECURESUMMATIV-33,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_route,V5-1,PROC-MULTISTEP-CHAIN-01,Graph / Ordered Pairs,constructed response,U2-MG01,V5,True
U2-SSUM-SECURESUMMATIV-34,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_verbal,V5-2,REPTRANS-MULTIPLE-SIMULTANEOUS-01,Context -> Rule + Pairs,constructed response,U2-MG02,V5,True
U2-SSUM-SECURESUMMATIV-35,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_classify,V5-3,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Table Comparison,constructed response,U2-MG03,V5,True
U2-SSUM-SECURESUMMATIV-36,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_decision,V5-4,MODEL-COMPARE-TWO-LINEAR-01,Context + Equation,constructed response,U2-MG04,V5,True
U2-SSUM-SECURESUMMATIV-37,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_graph_check,V5-5,VERIFY-REASONABLENESS-01,Equation / Graph Reasoning,constructed response,U2-MG01,V5,True
U2-SSUM-SECURESUMMATIV-38,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_context,V5-6,REPTRANS-MULTIPLE-SIMULTANEOUS-01,Context + Equation + Table,constructed response,U2-MG03,V5,True
U2-SSUM-SECURESUMMATIV-39,Secure Summative,SUMMATIVE,"Represent patterns with input-output tables, verbal rules, symbolic rules, and ordered pairs, then use the rule to extend the relationship.",mg02_reverse,V5-7,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Ordered Pairs + Equation,constructed response,U2-MG02,V5,True
U2-SSUM-SECURESUMMATIV-40,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_data_claim,V5-8,ERROR-CRITIQUE-CLAIM-01,Equation / Comparison,constructed response,U2-MG04,V5,True
U2-SSUM-SECURESUMMATIV-41,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_graph_compare,V6-1,MODEL-COMPARE-TWO-LINEAR-01,Equations -> Shared Graph + Comparison,constructed response,U2-MG04,V6,True
U2-SSUM-SECURESUMMATIV-42,Secure Summative,SUMMATIVE,"Interpret and create coordinate-plane graphs, including ordered pairs, axes, scales, and intercepts, in mathematical and contextual situations.",mg01_context_graph,V6-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Context Table -> Coordinate Graph,constructed response,U2-MG01,V6,True
U2-SSUM-SECURESUMMATIV-43,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_points_model,V6-3,PROC-MULTISTEP-CHAIN-01,Ordered Pairs -> Equation,constructed response,U2-MG03,V6,True
U2-SSUM-SECURESUMMATIV-44,Secure Summative,SUMMATIVE,"Recognize constant rate of change and represent linear relationships with tables, graphs, equations, slope, and starting value.",mg03_verify_representation,V6-4,ERROR-CRITIQUE-CLAIM-01,Equation + Table / Error Analysis,constructed response,U2-MG03,V6,True
U2-SSUM-SECURESUMMATIV-45,Secure Summative,SUMMATIVE,"Compare relationships across equations, graphs, tables, visual patterns, and contexts and justify conclusions with representation evidence.",mg04_data_claim,V6-5,ERROR-CRITIQUE-CLAIM-01,Scatter Plot + Equations,constructed response,U2-MG04,V6,True
