bank_id,destination,section,item_label,exact_target,question_family_id,variation,task_architecture,representation,response_type,dok,bloom,mastery_goal,source_basis,summative_version
U3-33-PRACTICE-SET-1-023,Practice Set 1,3.3,Question 23,I can build a system of equations that represents two constraints in a situation.,model_write_system,p1-q23,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-024,Practice Set 1,3.3,Question 24,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p1-q24,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-001,Practice Set 2,3.3,Question 1,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p2-q1,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-002,Practice Set 2,3.3,Question 2,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p2-q2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-003,Practice Set 2,3.3,Question 3,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p2-q3,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-004,Practice Set 2,3.3,Question 4,I can build a system of equations that represents two constraints in a situation.,model_write_system,p2-q4,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-005,Practice Set 2,3.3,Question 5,I can predict the meaning of a solution before solving from the context and variables.,model_break_even_graph,p2-q5,MODEL-COMPARE-TWO-LINEAR-01,Graph,constructed_response,2,Analyze,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-006,Practice Set 2,3.3,Question 6,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p2-q6,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-007,Practice Set 2,3.3,Question 7,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p2-q7,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-008,Practice Set 2,3.3,Question 8,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p2-q8,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-009,Practice Set 2,3.3,Question 9,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p2-q9,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-010,Practice Set 2,3.3,Question 10,I can build a system of equations that represents two constraints in a situation.,model_write_system,p2-q10,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-011,Practice Set 2,3.3,Question 11,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p2-q11,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-012,Practice Set 2,3.3,Question 12,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p2-q12,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-013,Practice Set 2,3.3,Question 13,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p2-q13,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-014,Practice Set 2,3.3,Question 14,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p2-q14,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-015,Practice Set 2,3.3,Question 15,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p2-q15,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-016,Practice Set 2,3.3,Question 16,I can build a system of equations that represents two constraints in a situation.,model_write_system,p2-q16,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-017,Practice Set 2,3.3,Question 17,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p2-q17,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-018,Practice Set 2,3.3,Question 18,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p2-q18,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-019,Practice Set 2,3.3,Question 19,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p2-q19,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-020,Practice Set 2,3.3,Question 20,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p2-q20,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-021,Practice Set 2,3.3,Question 21,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p2-q21,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-022,Practice Set 2,3.3,Question 22,I can build a system of equations that represents two constraints in a situation.,model_write_system,p2-q22,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-023,Practice Set 2,3.3,Question 23,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p2-q23,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-2-024,Practice Set 2,3.3,Question 24,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p2-q24,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-001,Practice Set 3,3.3,Question 1,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p3-q1,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-002,Practice Set 3,3.3,Question 2,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p3-q2,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-003,Practice Set 3,3.3,Question 3,I can build a system of equations that represents two constraints in a situation.,model_write_system,p3-q3,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-004,Practice Set 3,3.3,Question 4,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p3-q4,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-005,Practice Set 3,3.3,Question 5,I can predict the meaning of a solution before solving from the context and variables.,model_break_even_graph,p3-q5,MODEL-COMPARE-TWO-LINEAR-01,Graph,constructed_response,2,Analyze,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-006,Practice Set 3,3.3,Question 6,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p3-q6,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-007,Practice Set 3,3.3,Question 7,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p3-q7,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-008,Practice Set 3,3.3,Question 8,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p3-q8,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-009,Practice Set 3,3.3,Question 9,I can build a system of equations that represents two constraints in a situation.,model_write_system,p3-q9,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-010,Practice Set 3,3.3,Question 10,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p3-q10,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-011,Practice Set 3,3.3,Question 11,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p3-q11,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-012,Practice Set 3,3.3,Question 12,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p3-q12,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-013,Practice Set 3,3.3,Question 13,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p3-q13,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-014,Practice Set 3,3.3,Question 14,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p3-q14,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-015,Practice Set 3,3.3,Question 15,I can build a system of equations that represents two constraints in a situation.,model_write_system,p3-q15,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-016,Practice Set 3,3.3,Question 16,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p3-q16,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-017,Practice Set 3,3.3,Question 17,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p3-q17,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-018,Practice Set 3,3.3,Question 18,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p3-q18,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-019,Practice Set 3,3.3,Question 19,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p3-q19,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-020,Practice Set 3,3.3,Question 20,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p3-q20,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-021,Practice Set 3,3.3,Question 21,I can build a system of equations that represents two constraints in a situation.,model_write_system,p3-q21,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-022,Practice Set 3,3.3,Question 22,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p3-q22,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-023,Practice Set 3,3.3,Question 23,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p3-q23,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-3-024,Practice Set 3,3.3,Question 24,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p3-q24,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXTRA-PRACTICE-001,Extra Practice,3.3,Question 1,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p4-q1,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXTRA-PRACTICE-002,Extra Practice,3.3,Question 2,I can build a system of equations that represents two constraints in a situation.,model_write_system,p4-q2,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXTRA-PRACTICE-003,Extra Practice,3.3,Question 3,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p4-q3,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-EXTRA-PRACTICE-004,Extra Practice,3.3,Question 4,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p4-q4,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
